iter	Passed	Remaining
6570	1368854	714320
6571	1369024	714092
6572	1369403	713973
6573	1369623	713771
6574	1369864	713579
6575	1370022	713345
6576	1370269	713156
6577	1370442	712929
6578	1370706	712750
6579	1370985	712578
6580	1371207	712377
6581	1371390	712156
6582	1371554	711925
6583	1371740	711705
6584	1371926	711484
6585	1372299	711362
6586	1372604	711203
6587	1372799	710988
6588	1373020	710786
6589	1373177	710551
6590	1373345	710322
6591	1373574	710124
6592	1373858	709955
6593	1374109	709769
6594	1374283	709542
6595	1374425	709300
6596	1374627	709088
6597	1374775	708849
6598	1375069	708684
6599	1375336	708506
6600	1375504	708277
6601	1375669	708046
6602	1375829	707813
6603	1375973	707572
6604	1376165	707355
6605	1376438	707180
6606	1376718	707008
6607	1376905	706789
6608	1377132	706590
6609	1377307	706364
6610	1377536	706167
6611	1377703	705937
6612	1378115	705833
6613	1378325	705625
6614	1378465	705382
6615	1378623	705148
6616	1378754	704900
6617	1378961	704691
6618	1379147	704471
6619	1379347	704259
6620	1379619	704083
6621	1379733	703826
6622	1379873	703583
6623	1380077	703372
6624	1380235	703138
6625	1380409	702912
6626	1380519	702654
6627	1380805	702485
6628	1381088	702315
6629	1381267	702092
6630	1381445	701868
6631	1381596	701630
6632	1381830	701435
6633	1382021	701218
6634	1382233	701012
6635	1382450	700808
6636	1382636	700588
6637	1382781	700348
6638	1382959	700124
6639	1383204	699934
6640	1383346	699692
6641	1383617	699516
6642	1383899	699345
6643	1384130	699148
6644	1384284	698912
6645	1384459	698687
6646	1384689	698490
6647	1384861	698263
6648	1385086	698063
6649	1385451	697934
6650	1385576	697683
6651	1385721	697443
6652	1385828	697184
6653	1386000	696958
6654	1386145	696717
6655	1386332	696498
6656	1386553	696297
6657	1386793	696104
6658	1386927	695859
6659	1387083	695624
6660	1387246	695393
6661	1387440	695178
6662	1387635	694962
6663	1387865	694765
6664	1388314	694677
6665	1388630	694523
6666	1388885	694338
6667	1389149	694158
6668	1389334	693937
6669	1389620	693768
6670	1389868	693579
6671	1390176	693421
6672	1390363	693202
6673	1390532	692974
6674	1390638	692714
6675	1390751	692459
6676	1391094	692317
6677	1391377	692146
6678	1391582	691936
6679	1391782	691724
6680	1391901	691471
6681	1392036	691226
6682	1392208	691000
6683	1392426	690797
6684	1392679	690610
6685	1392864	690390
6686	1393117	690204
6687	1393404	690035
6688	1393632	689836
6689	1394055	689734
6690	1394402	689594
6691	1394565	689363
6692	1394747	689142
6693	1394870	688892
6694	1395087	688687
6695	1395270	688466
6696	1395557	688297
6697	1395783	688097
6698	1396005	687895
6699	1396123	687643
6700	1396284	687411
6701	1396487	687200
6702	1396611	686950
6703	1396724	686695
6704	1397098	686568
6705	1397354	686383
6706	1397501	686144
6707	1397720	685941
6708	1397957	685747
6709	1398124	685518
6710	1398396	685341
6711	1398695	685177
6712	1398909	684971
6713	1399058	684734
6714	1399327	684555
6715	1399480	684320
6716	1399599	684067
6717	1399798	683855
6718	1400055	683670
6719	1400231	683446
6720	1400408	683222
6721	1400537	682975
6722	1400760	682774
6723	1400967	682565
6724	1401277	682406
6725	1401601	682254
6726	1401770	682026
6727	1401975	681817
6728	1402181	681607
6729	1402371	681390
6730	1402639	681210
6731	1402921	681037
6732	1403090	680810
6733	1403317	680611
6734	1403565	680422
6735	1403760	680207
6736	1404037	680031
6737	1404359	679878
6738	1404580	679676
6739	1404745	679446
6740	1404892	679208
6741	1405078	678989
6742	1405182	678730
6743	1405369	678511
6744	1405752	678387
6745	1405992	678194
6746	1406175	677973
6747	1406415	677780
6748	1406617	677569
6749	1406788	677342
6750	1407052	677161
6751	1407360	677000
6752	1407508	676762
6753	1407604	676500
6754	1407782	676277
6755	1407899	676025
6756	1408078	675802
6757	1408182	675544
6758	1408524	675399
6759	1408873	675258
6760	1409053	675036
6761	1409191	674794
6762	1409360	674567
6763	1409572	674360
6764	1409750	674137
6765	1409951	673925
6766	1410247	673759
6767	1410399	673524
6768	1410632	673327
6769	1410752	673076
6770	1410936	672856
6771	1411075	672615
6772	1411399	672461
6773	1411647	672272
6774	1411896	672083
6775	1412097	671871
6776	1412317	671668
6777	1412494	671445
6778	1412651	671212
6779	1412863	671006
6780	1413263	670888
6781	1413425	670658
6782	1413582	670425
6783	1413765	670204
6784	1413994	670006
6785	1414186	669790
6786	1414491	669627
6787	1414764	669449
6788	1415009	669258
6789	1415093	668991
6790	1415276	668770
6791	1415481	668560
6792	1415609	668314
6793	1415938	668162
6794	1416234	667995
6795	1416490	667809
6796	1416689	667596
6797	1416933	667405
6798	1417131	667191
6799	1417350	666988
6800	1417604	666801
6801	1417763	666569
6802	1417941	666346
6803	1418139	666133
6804	1418301	665903
6805	1418390	665638
6806	1418531	665399
6807	1418867	665250
6808	1419117	665061
6809	1419333	664856
6810	1419510	664633
6811	1419697	664414
6812	1419876	664192
6813	1420047	663966
6814	1420267	663763
6815	1420550	663590
6816	1420706	663357
6817	1420919	663151
6818	1421128	662943
6819	1421363	662747
6820	1421818	662653
6821	1422064	662462
6822	1422249	662243
6823	1422376	661996
6824	1422548	661771
6825	1422713	661542
6826	1422880	661315
6827	1423023	661076
6828	1423427	660959
6829	1423583	660726
6830	1423741	660494
6831	1423897	660261
6832	1424103	660052
6833	1424240	659810
6834	1424404	659581
6835	1424586	659360
6836	1424838	659172
6837	1424993	658939
6838	1425104	658686
6839	1425258	658452
6840	1425421	658223
6841	1425641	658020
6842	1425883	657827
6843	1426275	657703
6844	1426492	657499
6845	1426655	657269
6846	1426827	657044
6847	1427081	656857
6848	1427266	656638
6849	1427504	656443
6850	1427747	656251
6851	1427979	656053
6852	1428246	655872
6853	1428445	655659
6854	1428582	655418
6855	1428710	655173
6856	1429104	655049
6857	1429368	654866
6858	1429569	654654
6859	1429731	654425
6860	1429970	654230
6861	1430153	654010
6862	1430409	653823
6863	1430674	653641
6864	1430896	653439
6865	1431054	653207
6866	1431308	653020
6867	1431413	652764
6868	1431598	652545
6869	1431936	652395
6870	1432201	652213
6871	1432352	651979
6872	1432476	651732
6873	1432624	651496
6874	1432802	651273
6875	1432975	651049
6876	1433225	650859
6877	1433509	650685
6878	1433729	650482
6879	1433916	650264
6880	1434084	650037
6881	1434263	649815
6882	1434411	649580
6883	1434526	649329
6884	1434919	649204
6885	1435094	648981
6886	1435252	648749
6887	1435423	648524
6888	1435672	648334
6889	1435802	648090
6890	1436067	647908
6891	1436513	647806
6892	1436726	647600
6893	1436865	647360
6894	1437043	647138
6895	1437194	646904
6896	1437341	646668
6897	1437541	646455
6898	1437756	646250
6899	1438068	646088
6900	1438243	645865
6901	1438394	645631
6902	1438542	645395
6903	1438708	645168
6904	1438921	644962
6905	1439215	644792
6906	1439520	644626
6907	1439694	644403
6908	1439868	644178
6909	1440053	643960
6910	1440221	643733
6911	1440429	643525
6912	1440643	643319
6913	1440926	643144
6914	1441048	642897
6915	1441213	642669
6916	1441367	642436
6917	1441531	642208
6918	1441761	642009
6919	1442071	641846
6920	1442311	641652
6921	1442523	641445
6922	1442634	641193
6923	1442812	640972
6924	1442977	640744
6925	1443098	640497
6926	1443240	640259
6927	1443488	640068
6928	1443868	639936
6929	1444125	639749
6930	1444353	639550
6931	1444675	639392
6932	1444880	639181
6933	1445190	639018
6934	1445528	638867
6935	1445721	638652
6936	1445950	638452
6937	1446215	638269
6938	1446393	638047
6939	1446749	637903
6940	1446993	637711
6941	1447231	637515
6942	1447451	637312
6943	1447663	637105
6944	1447899	636909
6945	1448117	636704
6946	1448455	636553
6947	1448652	636339
6948	1448876	636138
6949	1449098	635935
6950	1449303	635725
6951	1449573	635543
6952	1449856	635367
6953	1450021	635140
6954	1450125	634885
6955	1450277	634652
6956	1450413	634412
6957	1450575	634183
6958	1450726	633950
6959	1450895	633724
6960	1451337	633618
6961	1451577	633423
6962	1451721	633186
6963	1451895	632963
6964	1452050	632731
6965	1452236	632512
6966	1452405	632287
6967	1452722	632125
6968	1453000	631947
6969	1453204	631737
6970	1453403	631524
6971	1453567	631296
6972	1453753	631078
6973	1454105	630932
6974	1454358	630743
6975	1454554	630529
6976	1454814	630343
6977	1455080	630159
6978	1455266	629941
6979	1455487	629738
6980	1455752	629554
6981	1455916	629326
6982	1456082	629099
6983	1456210	628856
6984	1456427	628651
6985	1456553	628407
6986	1456906	628260
6987	1457212	628094
6988	1457444	627895
6989	1457635	627680
6990	1457785	627446
6991	1457990	627236
6992	1458202	627029
6993	1458595	626900
6994	1458860	626715
6995	1459089	626515
6996	1459268	626294
6997	1459453	626076
6998	1459676	625873
6999	1459980	625705
7000	1460210	625506
7001	1460358	625271
7002	1460581	625069
7003	1460816	624872
7004	1461077	624686
7005	1461398	624525
7006	1461697	624355
7007	1461879	624135
7008	1462040	623906
7009	1462199	623677
7010	1462423	623474
7011	1462616	623259
7012	1462855	623064
7013	1463122	622880
7014	1463232	622630
7015	1463354	622384
7016	1463518	622156
7017	1463659	621919
7018	1463857	621706
7019	1464228	621567
7020	1464483	621378
7021	1464676	621162
7022	1464859	620943
7023	1464939	620680
7024	1465041	620426
7025	1465185	620190
7026	1465312	619948
7027	1465445	619707
7028	1465750	619539
7029	1466047	619368
7030	1466223	619146
7031	1466419	618932
7032	1466558	618694
7033	1466786	618494
7034	1466937	618261
7035	1467071	618021
7036	1467335	617836
7037	1467626	617662
7038	1467817	617446
7039	1467969	617214
7040	1468162	616999
7041	1468327	616772
7042	1468638	616607
7043	1468900	616421
7044	1469131	616221
7045	1469328	616008
7046	1469459	615767
7047	1469612	615535
7048	1469775	615308
7049	1469977	615096
7050	1470408	614981
7051	1470589	614761
7052	1470729	614524
7053	1470970	614329
7054	1471148	614107
7055	1471295	613874
7056	1471417	613629
7057	1471630	613422
7058	1471897	613238
7059	1472026	612996
7060	1472160	612757
7061	1472323	612529
7062	1472533	612322
7063	1472742	612113
7064	1473049	611946
7065	1473321	611764
7066	1473550	611564
7067	1473741	611348
7068	1473905	611121
7069	1474081	610899
7070	1474290	610691
7071	1474584	610518
7072	1474862	610338
7073	1474949	610079
7074	1475110	609851
7075	1475323	609644
7076	1475608	609467
7077	1475961	609319
7078	1476205	609125
7079	1476439	608926
7080	1476602	608699
7081	1476780	608478
7082	1476951	608254
7083	1477198	608061
7084	1477461	607875
7085	1477862	607746
7086	1477953	607489
7087	1478151	607276
7088	1478277	607034
7089	1478502	606832
7090	1478749	606639
7091	1479165	606516
7092	1479469	606346
7093	1479640	606122
7094	1479723	605862
7095	1479921	605650
7096	1480140	605445
7097	1480316	605223
7098	1480669	605074
7099	1481002	604916
7100	1481228	604715
7101	1481344	604468
7102	1481622	604288
7103	1481753	604047
7104	1481967	603841
7105	1482213	603648
7106	1482503	603473
7107	1482759	603283
7108	1483003	603089
7109	1483235	602890
7110	1483535	602718
7111	1483836	602547
7112	1484114	602367
7113	1484319	602157
7114	1484585	601971
7115	1484823	601775
7116	1485119	601601
7117	1485481	601455
7118	1485732	601263
7119	1485922	601047
7120	1486141	600842
7121	1486324	600623
7122	1486575	600431
7123	1486866	600256
7124	1487051	600038
7125	1487172	599794
7126	1487320	599560
7127	1487436	599315
7128	1487610	599092
7129	1487778	598867
7130	1487999	598663
7131	1488427	598543
7132	1488634	598333
7133	1488773	598097
7134	1488938	597870
7135	1489061	597628
7136	1489249	597410
7137	1489451	597199
7138	1489773	597036
7139	1490049	596854
7140	1490207	596625
7141	1490410	596414
7142	1490648	596217
7143	1490829	595997
7144	1491181	595846
7145	1491416	595648
7146	1491595	595427
7147	1491771	595205
7148	1491945	594983
7149	1492101	594753
7150	1492273	594530
7151	1492410	594293
7152	1492704	594118
7153	1493005	593946
7154	1493147	593711
7155	1493428	593531
7156	1493655	593329
7157	1494048	593194
7158	1494308	593006
7159	1494534	592804
7160	1494730	592590
7161	1494867	592353
7162	1495067	592141
7163	1495192	591899
7164	1495551	591749
7165	1495815	591562
7166	1496021	591353
7167	1496187	591127
7168	1496371	590909
7169	1496522	590677
7170	1496693	590453
7171	1496859	590228
7172	1497107	590035
7173	1497316	589826
7174	1497531	589620
7175	1497669	589383
7176	1497837	589159
7177	1497987	588927
7178	1498160	588704
7179	1498601	588587
7180	1498853	588395
7181	1498997	588161
7182	1499135	587924
7183	1499286	587693
7184	1499510	587490
7185	1499740	587290
7186	1500135	587154
7187	1500426	586978
7188	1500578	586747
7189	1500760	586528
7190	1501009	586335
7191	1501199	586119
7192	1501405	585909
7193	1501654	585716
7194	1501786	585477
7195	1501936	585246
7196	1502102	585020
7197	1502334	584820
7198	1502520	584603
7199	1502856	584444
7200	1503210	584292
7201	1503426	584085
7202	1503614	583869
7203	1503770	583639
7204	1503999	583438
7205	1504152	583208
7206	1504419	583022
7207	1504667	582828
7208	1504811	582595
7209	1504947	582358
7210	1505059	582112
7211	1505236	581891
7212	1505368	581652
7213	1505516	581420
7214	1505867	581266
7215	1506175	581096
7216	1506390	580890
7217	1506544	580660
7218	1506681	580423
7219	1506825	580190
7220	1507044	579985
7221	1507283	579788
7222	1507676	579650
7223	1507845	579426
7224	1507991	579193
7225	1508148	578965
7226	1508334	578748
7227	1508556	578544
7228	1508842	578365
7229	1509134	578188
7230	1509322	577971
7231	1509495	577749
7232	1509680	577531
7233	1509925	577336
7234	1510107	577117
7235	1510516	576985
7236	1510779	576797
7237	1510930	576566
7238	1511151	576362
7239	1511358	576153
7240	1511460	575903
7241	1511611	575673
7242	1511847	575474
7243	1512233	575333
7244	1512403	575109
7245	1512499	574858
7246	1512632	574620
7247	1512782	574389
7248	1512922	574154
7249	1513153	573954
7250	1513375	573751
7251	1513651	573567
7252	1513871	573363
7253	1514029	573135
7254	1514176	572903
7255	1514386	572695
7256	1514661	572511
7257	1515073	572379
7258	1515313	572182
7259	1515483	571959
7260	1515647	571733
7261	1515750	571484
7262	1515914	571259
7263	1516263	571103
7264	1516581	570936
7265	1516740	570708
7266	1516964	570505
7267	1517134	570282
7268	1517319	570064
7269	1517467	569833
7270	1517884	569702
7271	1518160	569518
7272	1518411	569325
7273	1518617	569116
7274	1518761	568883
7275	1518929	568659
7276	1519138	568450
7277	1519536	568312
7278	1519882	568155
7279	1520014	567917
7280	1520197	567699
7281	1520383	567481
7282	1520551	567257
7283	1520671	567015
7284	1520915	566820
7285	1521189	566635
7286	1521380	566420
7287	1521580	566208
7288	1521889	566036
7289	1522100	565829
7290	1522444	565670
7291	1522693	565476
7292	1522963	565290
7293	1523160	565076
7294	1523383	564873
7295	1523538	564644
7296	1523790	564451
7297	1524115	564286
7298	1524330	564079
7299	1524583	563887
7300	1524779	563673
7301	1524935	563444
7302	1525281	563287
7303	1525635	563131
7304	1525885	562938
7305	1526082	562724
7306	1526287	562514
7307	1526570	562332
7308	1526850	562150
7309	1527261	562015
7310	1527522	561825
7311	1527789	561638
7312	1528067	561454
7313	1528319	561261
7314	1528696	561114
7315	1528938	560917
7316	1529176	560718
7317	1529317	560485
7318	1529570	560292
7319	1529771	560080
7320	1530176	559942
7321	1530485	559770
7322	1530689	559559
7323	1530857	559335
7324	1530999	559102
7325	1531136	558866
7326	1531310	558645
7327	1531480	558421
7328	1531718	558223
7329	1531960	558026
7330	1532112	557796
7331	1532250	557561
7332	1532386	557326
7333	1532561	557105
7334	1532741	556885
7335	1533010	556698
7336	1533263	556505
7337	1533515	556311
7338	1533708	556097
7339	1533908	555884
7340	1534076	555661
7341	1534265	555445
7342	1534421	555217
7343	1534801	555069
7344	1535102	554894
7345	1535262	554667
7346	1535388	554428
7347	1535567	554208
7348	1535773	553998
7349	1535919	553766
7350	1536152	553566
7351	1536453	553390
7352	1536653	553178
7353	1536894	552981
7354	1537057	552755
7355	1537205	552524
7356	1537748	552435
7357	1538126	552287
7358	1538516	552143
7359	1538799	551960
7360	1538923	551720
7361	1539135	551513
7362	1539253	551271
7363	1539447	551056
7364	1539782	550892
7365	1540005	550688
7366	1540213	550479
7367	1540354	550246
7368	1540523	550022
7369	1540701	549802
7370	1541066	549649
7371	1541421	549492
7372	1541652	549290
7373	1541861	549081
7374	1542030	548858
7375	1542232	548646
7376	1542379	548415
7377	1542767	548270
7378	1543026	548078
7379	1543262	547878
7380	1543551	547698
7381	1543885	547533
7382	1544223	547369
7383	1544506	547187
7384	1544759	546993
7385	1544955	546779
7386	1545103	546548
7387	1545275	546326
7388	1545666	546181
7389	1546007	546018
7390	1546231	545814
7391	1546464	545614
7392	1546647	545395
7393	1546802	545167
7394	1547009	544957
7395	1547231	544752
7396	1547646	544615
7397	1547844	544402
7398	1548009	544177
7399	1548119	543933
7400	1548239	543693
7401	1548480	543495
7402	1548616	543260
7403	1548853	543060
7404	1549219	542906
7405	1549415	542692
7406	1549597	542474
7407	1549810	542266
7408	1550008	542053
7409	1550149	541820
7410	1550592	541692
7411	1550938	541531
7412	1551133	541316
7413	1551408	541130
7414	1551618	540921
7415	1551862	540724
7416	1552174	540550
7417	1552467	540370
7418	1552629	540145
7419	1552797	539921
7420	1553017	539715
7421	1553131	539473
